,sale_id,ape_id,sale_price,sale_time,seller_name,seller_wallet,buyer_name,buyer_wallet
0,701341506,ApeGang #3491,0.596,2021-08-31T00:24:17.214200,,0x4b36d28e33a3159c0aa74337a03637e06d0f1b98,Braelo,0x4f3553aa0789cbfffa469758284190cd072163bc
0,701341595,ApeGang #7723,0.59,2021-08-31T00:24:17.838004,,0xad73c44d179950c117347a1e8b5bbe2efea70528,KyleNFT,0xd03086ac36fe2aba80a4a553d83e6039e7c20df5
0,701341787,ApeGang #6768,0.6,2021-08-31T00:24:19.255352,,0xb43ca57e0093f1d0298e9eeb472dc9c9e03a92ac,M3th,0x6d3478930fb39b55cc4c6afab82b53a8ee87e65d
0,701325804,ApeGang #574,0.59,2021-08-31T00:22:01.112054,,0x2346351ef8f29ee9b69e8e9eb54a8aab614a4faa,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701323898,ApeGang #7559,1.25,2021-08-31T00:21:45.153759,,0x649780c5197e2ba22aa3c54869121b63f8d56677,Mortveus,0x0ca49f2e6b2c2fe80743f64aa61c81bc79119b37
0,701323946,ApeGang #4111,0.59,2021-08-31T00:21:45.596077,,0xad73c44d179950c117347a1e8b5bbe2efea70528,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701320829,ApeGang #9318,0.6,2021-08-31T00:21:18.658880,,0x41955ab7d12f9f6c03de972b91d9b895d9c2eaf8,,0xa64ee9b9b312a5ab1d179eab5f50a3c8f8699b80
0,701312112,ApeGang #3048,0.9899,2021-08-31T00:20:07.980522,,0x540d8e2b4b9afd9f00a5ac5eb807ebb2d0cebec5,Palmtrees,0x8f599d77220cd20f316dd440c1a2c25230374f70
0,701287099,ApeGang #2263,0.666,2021-08-31T00:16:33.369021,,0xade472d1c62ac14ee4d3948032a090581080d624,pppppppp,0x0c40c625fb48131cf3916937a467db577f238057
0,701286964,ApeGang #3775,0.75,2021-08-31T00:16:31.909315,,0x68de68a584875d276537a92efed03092eb551888,Sniiper,0x16eb4bd15e03c86401ebc4a6cc8ad2b772f4bbcc
0,701256305,ApeGang #2614,3.0,2021-08-31T00:12:15.082699,,0x0b0014c9e73cc1687eba73b24d999d7f8c2d492f,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701252242,ApeGang #3650,0.62,2021-08-31T00:11:41.261863,,0x5438f01ebba17c7ee279af990d0a8a02267833e4,Mindzeye,0xe8bee2f6bf252ed9efbbd483ca4093ace7350c92
0,701252324,ApeGang #878,0.59,2021-08-31T00:11:41.934197,,0x9abc30f3fe9e2d8fb49bd9d2376a22da2dfd44f1,Brunettes,0x4b51b2e97ff1d85b449d84a6c87b37fb6cc299e7
0,701235364,ApeGang #8154,0.59,2021-08-31T00:09:15.912031,,0x73e4a2b60cf48e8baf2b777e175a5b1e4d0c2d8f,Drakoo,0xaa060414a860439cb77980dddfa12bde9a0d81e6
0,701234242,ApeGang #7179,0.6,2021-08-31T00:09:07.778378,,0x4dd0d2b69ef1208f9aebd10ad53665b420d15e3f,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701230475,ApeGang #5940,0.55,2021-08-31T00:08:42.010390,,0x135bb023afffa76f3035a9f793220bf248a85a59,MinusTheAnimals,0xced40b789eb0073b412acf6b03bc95b5b04d7eff
0,701222056,ApeGang #5048,0.55,2021-08-31T00:07:19.722359,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Jark-,0x653c2cca18f0880a9ef2364685ec66f3fb73d573
0,701182190,ApeGang #2082,0.59,2021-08-31T00:00:01.046142,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701177886,ApeGang #6717,0.555,2021-08-30T23:59:15.998224,,0xbded72add80598afd9e2ec3c5e5fe6aab48b0f89,FVCKRENDER,0xfded90a3b1348425577688866f798f94d77a0d02
0,701158045,ApeGang #4759,0.549,2021-08-30T23:55:48.918078,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Whiskeybeef,0x20c3edc13c70310b97f60419dbc68bd58219b59f
0,701157976,ApeGang #3355,0.55,2021-08-30T23:55:48.295965,,0xbc473820cdb24c6b48f6b201a671c5a87d2739da,,0x2ac27f58290a21d00d6e5399fedf2973c10b8c0e
0,701154823,ApeGang #1040,0.69,2021-08-30T23:55:16.146785,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,SupaNFT,0x518354c86a487041237084a1293ca48d2d581cd4
0,701144817,ApeGang #6147,0.6,2021-08-30T23:53:33.048264,,0x3d308434e3366c54cd994eec0b2efa2dcdf8f454,Gulbas,0xbde914699063f6ea14951af723d2f13c822bf4ad
0,701141126,ApeGang #1829,0.572,2021-08-30T23:52:50.120815,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,,0xa09f0886c37bcf360395103781b946dcaf148a20
0,701139313,ApeGang #9543,0.549,2021-08-30T23:52:31.184513,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Jvick1212,0xf9d249fceead747af361df75e9d6d11cd52cb9fc
0,701103966,ApeGang #6093,0.55,2021-08-30T23:47:28.917594,,0xe6bd40b570965192eddfc0c146337539923bcf35,tektwice,0xc219b4d0e3c0236a3effc48c4c6c9c3cd22deb1b
0,701081444,ApeGang #2338,0.3658,2021-08-30T23:44:16.679399,,0xe3ea8e4b7f9b0463ae91e852b1ab53e7aab67efd,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
0,701055246,ApeGang #8765,0.8,2021-08-30T23:40:40.140059,,0x2d68c0623515fae698417a8698b3470d9738c4b0,nftsupply,0xbc2f3873cd6650474d7153f3ecc0a4ac23968fff
0,701052373,ApeGang #1014,0.6,2021-08-30T23:40:16.059958,,0x8ad131288ae5c8a0ae705165bc089d2cb37a86f0,10oclockshadow,0xbc683fbf51569af6ca0a169a732b89ce18ae05e8
0,701038518,ApeGang #2948,0.68,2021-08-30T23:38:22.833018,,0xf266ec07bced0c64514dc0f7ab1bbc56dc2aff9c,amilonakis,0xd6691183aca082b87f046fab6a9ecfcf89990f15
0,701004010,ApeGang #3749,0.45,2021-08-30T23:33:42.939816,,0x3996e27915fcb280e5aa5f121dea6a2f655284ba,,0xd8eba85535c56c8dcc0a120b0a27951a55c275a5
0,700965463,ApeGang #2501,0.52,2021-08-30T23:28:25.561568,,0xbc683fbf51569af6ca0a169a732b89ce18ae05e8,2sigma,0x78285292f075faedd8c415ac089349b56180a5b7
0,700950589,ApeGang #462,0.68,2021-08-30T23:26:21.946598,,0x2d68c0623515fae698417a8698b3470d9738c4b0,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
0,700920089,ApeGang #4155,0.7,2021-08-30T23:22:16.822474,,0x7485ac6d8534691993348d51ab0f131a19fff763,bababooey666,0xb11ce250978ed6ad50e87514b0915916857eaf0e
0,700915900,ApeGang #7972,0.69,2021-08-30T23:21:44.014528,,0xeb8f77632833274b088f7877e6874088ff94ffde,jhouze1,0x95ab53695c2adf60f09f771529baf5f772a7d55e
0,700902993,ApeGang #8241,0.7,2021-08-30T23:20:01.566814,,0xbc04d055a61850c61a7fd8b885e2034731e91b49,RenjiDigital,0x75c8b2899f84988dbdbcb12e782e651b6104ffaf
0,700895208,ApeGang #8008,0.588,2021-08-30T23:18:55.600409,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,jokedesai,0x469eceb3d8a52277ecc1fcff34a62e757291468f
0,700891966,ApeGang #8898,0.6,2021-08-30T23:18:19.949892,,0x68de68a584875d276537a92efed03092eb551888,Geekenex,0xb361ba86182f1aa1603bff7dc21fd5f2a4d0d471
0,700884819,ApeGang #3830,0.8,2021-08-30T23:17:17.558574,,0x68de68a584875d276537a92efed03092eb551888,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
0,700854319,ApeGang #3334,0.5,2021-08-30T23:13:10.637801,,0x7d9a660e54dcc51358671c485cd5ab8eefde2429,michaeldooe,0x757798a86d89f6786cb5ba75f74086bdc6ab0166
0,700830148,ApeGang #8881,0.6,2021-08-30T23:09:59.079780,,0xcecec63854d3be70fa44a593d6f65b2f0fa45700,viraljoy,0x29b167f8e6d5150d2dde6c8ca717daa1844de41c
0,700737773,ApeGang #9103,0.57,2021-08-30T22:56:03.460184,,0x5112a05bac9779a260351990180cfee3d8f1fae5,Radek,0x941020671a0a5ab01d1ca811ec0d0e4d3d58f298
0,700710487,ApeGang #7001,0.55,2021-08-30T22:50:41.360064,,0x828ef26d34c64a6210ed38b8807805312fc8c9fd,mjp1992,0x4fdd0b96135a5962a7444747eac1b3cdf795bc54
0,700684261,ApeGang #1346,0.75,2021-08-30T22:45:26.803339,,0x68de68a584875d276537a92efed03092eb551888,Georgebarker10,0x9489877fecf93c132cb18ece02086ee68623a01a
0,700677836,ApeGang #563,0.68,2021-08-30T22:44:07.879339,,0xda91bb2cc4b38cc5c1ca0c0a009fcdb1840e045d,NFTEDD,0x973022aefdaebb0df0f6ed33a0edfae2042e2e9e
0,700673144,ApeGang #2911,0.588,2021-08-30T22:43:08.102399,,0xf2290d6f3564e12f851d808cab6a6a98f0250f73,Biu_Biu_Biu,0x1440a0f034d80f7d464849e49fe8225010ad5ffc
0,700670437,ApeGang #3614,0.588,2021-08-30T22:42:33.113129,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,avallas98,0x117342749b15dc6d1e0317a04cfd5f7b35a8a876
0,700666885,ApeGang #9129,0.58,2021-08-30T22:41:47.848298,,0x7179cf4cc419d29ce8dc6ae8118dea20599ac76c,sergekass,0xb4693f0be981f4c19a66c4d7dee74af6b377111c
0,700652086,ApeGang #3792,0.55,2021-08-30T22:38:43.380974,,0xaa6b43b77b4df6cccd971699a54b4e2866389a43,Joyland,0x3b38a52998a4b786638e774007f3f8ab34db792e
0,700636519,ApeGang #872,0.55,2021-08-30T22:35:56.402052,,0xa852ec2d9d3c7d44d84a1fb5de0630c406402b91,bochan228_vault,0xac707ee01a605bfc712536d703e5e790357c48e5
0,700629798,ApeGang #8277,2.0,2021-08-30T22:34:40.616406,,0x43b4fba85628566d62a3b83c8f1df309bcf08983,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
0,700615252,ApeGang #3503,0.6,2021-08-30T22:31:58.848085,,0xc39ab99decb5b29cdce5911b32788378b6305f74,,0x7ccbf491bf1d38ae4abd42ddddead2e37b85d70d
0,700607331,ApeGang #4386,1.1,2021-08-30T22:30:32.940852,,0xe564ca8eb83d884cc0a116070047dc74be59df87,Joyland,0x3b38a52998a4b786638e774007f3f8ab34db792e
0,700591673,ApeGang #2734,0.65,2021-08-30T22:27:36.589765,,0xe52ee356e4320dbc467d72a5e7931c1f24be2912,Alexiuls,0xfa9c7f873e28f18695ddc3c89965cd4157ffa3a7
0,700585143,ApeGang #2010,0.529,2021-08-30T22:26:25.774005,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,dh89,0x41ab7b199b83ad97fae1194b5d5343a4c883c7fe
0,700579944,ApeGang #4839,1.2,2021-08-30T22:25:27.137908,,0x7fb8efca9be6af15f16d57e1d867026a830a9564,Crypto_Newb,0x696457b91a8c1c58c31e41513cb3740acd2e8f76
0,700576210,ApeGang #2358,0.528,2021-08-30T22:24:48.164506,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,Robbylo,0x3d64246884e06c8c7e1cd20641156cb528a700ff
0,700567227,ApeGang #586,0.519,2021-08-30T22:23:17.271615,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,Rock77,0xa4d525e5a1dd7f93ab1dd8f71ce6b024e25f7db8
0,700564044,ApeGang #5222,0.545,2021-08-30T22:22:46.414267,,0x135bb023afffa76f3035a9f793220bf248a85a59,PitchMoneyMaker,0xd8703fc6046d63cb2293384ef91ff493803c6aa6
0,700553749,ApeGang #8062,0.85,2021-08-30T22:21:16.316216,,0xe48ab528f2b51fa68e22d57069cffafcd4aa2b6c,Crypto_Newb,0x696457b91a8c1c58c31e41513cb3740acd2e8f76
0,700537689,ApeGang #5997,0.522,2021-08-30T22:19:28.002446,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,Riggs,0xf8ba02fcbe43cb3ea73d22b7a62dca1923bff06c
0,700529092,ApeGang #7074,1.0,2021-08-30T22:18:06.169580,,0xb00cd8e790ec45971a04695849a17a647eb74463,Family1st,0x6ed65f1fa3c55fb7577129c15d9229d167b01db1
0,700489723,ApeGang #3551,0.521,2021-08-30T22:11:01.650890,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,0xf7d24,0xf7d248639d9d688ff7962ffd24ff8427763741cd
0,700487740,ApeGang #9922,0.548,2021-08-30T22:10:41.961742,,0x9e17339150d3a1e2257a09f36b465517bef46f34,Lacabanz,0x1eadcfa2aca8b493fd94c19e367449f95bcdeede
0,700480454,ApeGang #6306,0.489,2021-08-30T22:09:26.207268,,0x9dc1abb4bf67781a64b99e417a6ea27dfc96b92e,NFTCrown,0x3aeec9ddfa25e9b0557768d14e97f1594e42a91e
0,700465948,ApeGang #5011,0.59,2021-08-30T22:06:48.635949,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,,0x08966d246fe10af4e53cdd8ba8000cdfe3042cc9
0,700427837,ApeGang #5975,0.65,2021-08-30T21:58:35.102425,,0x425cf119cd9f0200d0c8fae2c38de9526dfbcfb1,Halfmastodon,0xbd6907023e8129c6219536c1bf2e7fb9e0ced8e1
0,700427529,ApeGang #8999,0.523,2021-08-30T21:58:31.720482,,0x8316941e4b91d3e0763355a6804ed0c0ac844f37,kahmac173,0x14102f4d801c38c28fe4575d28d1fe5513370ee8
0,700425333,ApeGang #9797,0.55,2021-08-30T21:58:04.227256,,0xdf37cab4c874d20ce3e07171a0507aafaad794bd,,0x16d24ad399c646a7e400d2495f767de0e1ab13db
0,700415655,ApeGang #5351,0.55,2021-08-30T21:56:03.288177,,0xd0d5c6f09bd56695f84f63d490dca6f2c8c4987d,non-profit-organization,0xae7188711fd9c8da9ff171c3157d206713258543
0,700415937,ApeGang #7884,0.55,2021-08-30T21:56:06.122214,,0xa67f71d39574b6cde8bd5fae38d9e4c7a55e29df,B9,0x3a3e0cfaf20c7aaa1aa866e2d2618a167331eb74
0,700413583,ApeGang #9262,0.55,2021-08-30T21:55:39.083546,,0x5ea12341d073ec5a1226b85f0478413a19081535,darkday,0x8e1d71b8ec2cd01e1da0efdf564223fcb8200856
0,700405306,ApeGang #2489,0.54,2021-08-30T21:54:04.027242,,0x71cb3467d3d2528cceaca2c3931b51ad0379c25b,darkday,0x8e1d71b8ec2cd01e1da0efdf564223fcb8200856
0,700398603,ApeGang #7810,0.54,2021-08-30T21:52:47.342316,,0xbd7f7a78d7b51b808e9a921c302b496a4e42b078,Lasagne,0x52af399c2ef20fb356bf5ccb485de63a5841eb3d
0,700393317,ApeGang #2029,0.535,2021-08-30T21:51:41.198982,,0x71cb3467d3d2528cceaca2c3931b51ad0379c25b,Merlinn,0xe9572718a87a434b4f556bf9be2cf740d29a8b4b
0,700384010,ApeGang #1365,0.49,2021-08-30T21:49:55.810291,,0x3ea4ea76efbc4da7207635b3705654ba8d674a62,,0xfe265cf0e657d9a978b216504cc92ae317895601
0,700380830,ApeGang #4058,0.65,2021-08-30T21:49:23.225302,,0x71cb3467d3d2528cceaca2c3931b51ad0379c25b,non-profit-organization,0xae7188711fd9c8da9ff171c3157d206713258543
0,700337962,ApeGang #5137,0.7,2021-08-30T21:43:17.574313,,0x7485ac6d8534691993348d51ab0f131a19fff763,anon-james,0x767a0b1f4f983e064c8d33ec94b51d9c9355a6bb
0,700338149,ApeGang #1634,0.55,2021-08-30T21:43:18.704183,,0xe5b510bced75d90470ae44b098e195a42ed2a508,Legenden,0x65d99fe050b0815ccdf0434c67efd599e4fadeb8
0,700338159,ApeGang #6249,1.0,2021-08-30T21:43:18.762690,,0x8b05f073dc61b5f89f2b0ab09fe1c6f987a016a2,MontereyJack3D,0xeae59890f7787b05d0c6375651cd59920afb0576
0,700324889,ApeGang #8173,0.6,2021-08-30T21:41:44.414698,,0x68de68a584875d276537a92efed03092eb551888,,0x8ffc6a85c91b9b4f40ffaea792f02ef98638dbfe
0,700305309,ApeGang #8809,4.2017,2021-08-30T21:38:51.513245,,0x9fb06ebbe40ecd49f20e3ae8b8a46a94f033d301,5er,0xc8a9bde48e91d81e91a3dd6c92714475b3bb720a
0,700296017,ApeGang #3722,0.69,2021-08-30T21:37:23.699253,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Jschul24,0xf0fd556699a926a14da0efd10ffa04da696df1a4
0,700293990,ApeGang #7057,0.55,2021-08-30T21:37:05.060156,,0xc0492e84555d03cb011a7ec65a3549fa7db70b79,NiFTY93,0x30dfba66ab79cfde44a496663a7fe23f6f5d286d
0,700293250,ApeGang #1956,1.0,2021-08-30T21:36:59.178729,,0x7d6ca8cb7251add254bf96e6e28ec7d64f58784b,Crypto_Newb,0x696457b91a8c1c58c31e41513cb3740acd2e8f76
0,700245950,ApeGang #618,0.642,2021-08-30T21:30:23.880014,,0x744549356f711e1488f9f1203ffa0ac3c1308c44,ztanner,0x273dc0347cb3aba026f8a4704b1e1a81a3647cf3
0,700165325,ApeGang #2187,0.499,2021-08-30T21:18:10.996765,,0xddb1d2ad8d79c8f0727b50cfa7cd941e0798b730,ali_nft,0x82dcba7a8bf3aa462040038ecb3d5d90901676e8
0,700156340,ApeGang #3896,0.98,2021-08-30T21:16:52.446659,,0xce8d4cfe1ee50dbb7d9edc83aae758d7bdf6c3a1,thetank,0x0c96b942105a4b4f2083f61411d83b7e1078de53
0,700153989,ApeGang #1299,0.5,2021-08-30T21:16:30.053148,,0xd1f3b1781dea749010268e911c315be08bce178d,Merlinn,0xe9572718a87a434b4f556bf9be2cf740d29a8b4b
0,700141457,ApeGang #4827,0.41,2021-08-30T21:14:02.606350,,0xb11d7441a5e5e66245e6d69185339df6b236d5e0,EmeryHarker,0xa3b218dc310b1835009a2f2efeaa5d299e3b8520
0,700140110,ApeGang #3808,0.49,2021-08-30T21:13:45.407343,,0xa4d525e5a1dd7f93ab1dd8f71ce6b024e25f7db8,ali_nft,0x82dcba7a8bf3aa462040038ecb3d5d90901676e8
0,700130977,ApeGang #6940,0.55,2021-08-30T21:12:19.638284,,0x10a2c688923f32b5f8ce70f7570080c724a59400,JY91111,0x6b43b545d2de6fbf84377ab0d7ff26531690b28b
0,700109358,ApeGang #8601,0.54,2021-08-30T21:08:24.754394,,0xaabb55095af6b20ba863f8d1e1c3d3b7323b3b2f,Yeb,0xeafaa158d67d538589d8e69b483ac7dbca5bbfa2
0,700105894,ApeGang #4058,0.4,2021-08-30T21:07:46.693190,,0xd1f3b1781dea749010268e911c315be08bce178d,JUST_Collection,0x29d3144fcbfd9450cf33cc56b5e706617e5bc1ac
0,700075468,ApeGang #1800,0.6,2021-08-30T21:02:57.676796,,0xf3ec442f4bea565cfdc63fb279bbe08aa78e407d,amilonakis,0xd6691183aca082b87f046fab6a9ecfcf89990f15
0,700060837,ApeGang #2519,0.492,2021-08-30T21:00:45.724986,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,skrifnsif,0x74a402227eb35404ff2cb6e514ce15cb2cf9838d
0,700060401,ApeGang #1379,0.69,2021-08-30T21:00:42.321752,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Merlinn,0xe9572718a87a434b4f556bf9be2cf740d29a8b4b
0,700042052,ApeGang #1414,0.6,2021-08-30T20:57:14.164506,,0x54b174179ae825ed630da40b625bb3c883cd40ae,Staple_Crypto,0x5c148a16cdc8eaf77b8f976d4ccbef8d85dd9305
0,700018768,ApeGang #4957,0.7888,2021-08-30T20:52:19.361577,,0x11e41f95aa2cfc13e5e7f2126b5675119fdafe8a,Blue_Origin,0x5c342dc282882b8c1b9213e0f10bf165d87ec69f
0,700011412,ApeGang #7376,0.6,2021-08-30T20:50:59.420113,,0x68de68a584875d276537a92efed03092eb551888,Hypernoodle,0xff2948aff34a592b747cc7b7ff648fa3dc4447e0
0,700010437,ApeGang #9207,0.5,2021-08-30T20:50:50.232044,,0x017d65402c78464b2f5e62319b78daf7b552a059,chrx,0xbb74239e6b33857523ec9b37a33c8fdf1d25d127
0,700007670,ApeGang #4167,0.8,2021-08-30T20:50:24.553746,,0x18120dbbe7ae10c72320d0ab4710b58749d0c1e7,Coach_Rick_Vice,0x1427a7e266087a3675ed54db8029eaf23eecd962
0,700003757,ApeGang #2717,0.95,2021-08-30T20:49:38.629886,,0xff2948aff34a592b747cc7b7ff648fa3dc4447e0,,0xa29f4950abe5d729822c9ee93cd26b7efcd9c7a8
0,699979013,ApeGang #512,0.66,2021-08-30T20:46:00.500237,,0x18120dbbe7ae10c72320d0ab4710b58749d0c1e7,HardEight,0xbadb844dfb0ec559aaf3645b52ec3db0e0a3e124
0,699971915,ApeGang #6565,0.65,2021-08-30T20:45:02.331776,,0x80b71f0eb5f6891f104e9bd161407ad0c444ea22,0x5201,0x520167426d97c771b9f3b798fe373a40cdd2f668
0,699942138,ApeGang #6157,0.5,2021-08-30T20:40:42.657538,,0xa4d525e5a1dd7f93ab1dd8f71ce6b024e25f7db8,martbiemans,0xb81123539f87dbc3fa6b63486a41ad628f9d0fa5
0,699930986,ApeGang #1075,0.4976,2021-08-30T20:39:15.069001,,0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,Yeb,0xeafaa158d67d538589d8e69b483ac7dbca5bbfa2
0,699921941,ApeGang #4556,0.88,2021-08-30T20:37:55.993916,,0x08ae943e7e56021df124a0dd056438bb661ded76,,0xaf8e3482816e71e419e15c57024a67ea5336bbd4
0,699906850,ApeGang #8139,0.75,2021-08-30T20:35:53.737601,,0xf3bda35fc4348127e6d67240adbee20aa2bedffb,,0xaf8e3482816e71e419e15c57024a67ea5336bbd4
0,699906215,ApeGang #1079,1.0,2021-08-30T20:35:49.438871,,0x54b174179ae825ed630da40b625bb3c883cd40ae,,0xaf8e3482816e71e419e15c57024a67ea5336bbd4
0,699906555,ApeGang #6383,0.569,2021-08-30T20:35:51.765567,,0x76d1160b3c7cd97e2e1f26ec74f6a237304d3bcb,,0xaf8e3482816e71e419e15c57024a67ea5336bbd4
0,699866409,ApeGang #7869,0.4999,2021-08-30T20:30:03.757341,,0x79b834f7f6f3ce94aaf63fc4a2b2f722e69de40a,Jwawi,0x554a5bfe19c943a2f4e9484c4f75940463b7fccc
0,699851743,ApeGang #2045,0.5,2021-08-30T20:27:56.052619,,0x7fb8efca9be6af15f16d57e1d867026a830a9564,Blue_Origin,0x5c342dc282882b8c1b9213e0f10bf165d87ec69f
0,699816744,ApeGang #2015,0.5,2021-08-30T20:22:01.432969,,0xaf6a78083708cae7aead9c96a1475eb25c671fbd,Blue_Origin,0x5c342dc282882b8c1b9213e0f10bf165d87ec69f
0,699802574,ApeGang #1264,0.49,2021-08-30T20:19:00.220130,,0xd40bacb7e2af253a5c4b1b851519b3a1e26cfcf7,Blue_Origin,0x5c342dc282882b8c1b9213e0f10bf165d87ec69f
0,699793282,ApeGang #8447,0.4,2021-08-30T20:17:10.791144,,0x1581b3aba21456a3d5ef31e48cd22d9e7ec958fb,WarpspeedSheik,0x9a5528c54c8ed531186609dae3e99714134420f3
0,699710923,ApeGang #3186,0.5,2021-08-30T20:03:07.322638,,0x1be95b825d7a64d78128329ef7ff12e9b375a267,justinkchen,0x89a3efc92f3fabe59f3deaa5e5e92773ee29fa37
0,699667867,ApeGang #2524,0.45,2021-08-30T19:56:42.506167,,0x0764dc400c280ff2b6d1f0582969c0c668271340,FZ17,0x71c73b951d7a031bb322ebb8c3792f78188fdc4d
0,699665229,ApeGang #621,0.5,2021-08-30T19:56:20.553729,,0xa3b5c163cbbb0c8364b62111d00a557c623470e4,sBower,0xa40fecbb213d204cf349b11f6041145f65a68964
0,699665302,ApeGang #3248,0.511,2021-08-30T19:56:21.027666,,0x8e1d71b8ec2cd01e1da0efdf564223fcb8200856,krissott,0x35b81c8a82a03dda9e11f6d56a3895c66d8f5d78
0,699657917,ApeGang #6375,0.49,2021-08-30T19:55:18.844939,,0xfa6c54de608c9a0a2c2a3220bb7e42b95d1b910b,ctmofo,0xb9cfae245443b14150ae976516f79b477d825a7f
0,699648077,ApeGang #3467,1.5,2021-08-30T19:53:32.055018,,0x68de68a584875d276537a92efed03092eb551888,DooZie,0x9cb0955999bb0cdc7fd2f83ad43964a08e982b29
0,699644247,ApeGang #3864,0.9,2021-08-30T19:52:45.913698,,0x62c0d01e43a6fe6bb4804ee49a7f4377db1020c0,BlacktopMEGA,0x4ef0eaeb6a01c1b3667e8c176c39c965b73b5b4c
0,699630442,ApeGang #2541,0.5,2021-08-30T19:50:20.279260,,0x1659fcc3cde0a46860998085ed1086fca63bbb6e,Paisa_Jal_Gaya,0xacb9684f762108dae82ff7fe202b08f135749c08
0,699617333,ApeGang #8955,0.491,2021-08-30T19:48:28.051529,,0xb539d68ce93a81e83886d71bf1bfe4e9d90f85e2,J00F,0xee6ba4e6668177b140b72b6a8e871146248779c2
0,699603938,ApeGang #7218,0.5,2021-08-30T19:46:02.413815,,0xd6ee002752c995a118e42611baf52aba7cc1fef1,Yeb,0xeafaa158d67d538589d8e69b483ac7dbca5bbfa2
0,699594330,ApeGang #584,0.9,2021-08-30T19:44:24.398543,,0xdd28578a7c59011f217a04ac8e27ae66cf0a08a2,JohnTheShaft,0x5a61456bd234a5fd3e92c1d0254b28dea53e1332
0,699588592,ApeGang #6477,0.7,2021-08-30T19:43:29.209420,,0x7485ac6d8534691993348d51ab0f131a19fff763,LeoPWNadon,0x923af7b3a0a65c514c09a68d4ef331cec93d451a
0,699583638,ApeGang #617,0.52,2021-08-30T19:42:46.441051,,0x9023ef16968ffea318838a223ef2a79bd9f99f88,krissott,0x35b81c8a82a03dda9e11f6d56a3895c66d8f5d78
0,699582322,ApeGang #6197,0.4936,2021-08-30T19:42:35.092383,,0xd9d1c2623fbb4377d9bf29075e610a9b8b4805b4,Ajscrilla,0x90682a5165f0229169909f667dacfa36381341ee
0,699566449,ApeGang #7119,0.4922,2021-08-30T19:40:17.730795,,0xd9d1c2623fbb4377d9bf29075e610a9b8b4805b4,Ape_jointgang,0x704911ee2d26d83c9d5db2235fa0f555dfe2b8b1
0,699558481,ApeGang #5781,0.49,2021-08-30T19:39:05.630355,,0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,WOLFmountain,0x3955342ff1abaf64f7134a10571b0ecd1fb2dacc
0,699554093,ApeGang #5918,1.0,2021-08-30T19:38:13.875695,,0x0e177146858f6a380ff77cbea4c5dd1bbcec402f,FZ17,0x71c73b951d7a031bb322ebb8c3792f78188fdc4d
0,699548407,ApeGang #2498,0.9,2021-08-30T19:37:13.083228,,0x8457513abdf710e69f0fb357d82cacf048296f61,Coach_Rick_Vice,0x1427a7e266087a3675ed54db8029eaf23eecd962
0,699537854,ApeGang #6789,0.49,2021-08-30T19:35:51.424910,,0x9023ef16968ffea318838a223ef2a79bd9f99f88,,0x653f7af9118cb125e6e98a4ba332a64d5ed55412
0,699521745,ApeGang #6826,0.59,2021-08-30T19:33:50.159054,,0xa6369ab0cff35d8c3b19f3be3f5fbf9f4ba5b2a2,,0xeaea455fb0113b21ec88555a7f26b5cf52cd1b38
0,699520857,ApeGang #7884,0.47,2021-08-30T19:33:44.088736,,0x998b0d2433316b42c020eb5b02962343035e0593,MAW687,0xa67f71d39574b6cde8bd5fae38d9e4c7a55e29df
0,699488458,ApeGang #1385,0.44,2021-08-30T19:28:54.337755,,0x977b85993c02784b2fc2bab8c582f432c6db0137,Rahmit-Inmah-Asohl,0xc5a1a4863eb957021aa4f1ba4ab02549059aea5b
